checkpoint,position,is_home,formation,subbed,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,formation_defenders,formation_midfielders,formation_attackers,formation_striker,cumul_in_game_time,last_15_received_succ,last_15_received_unsucc,cumul_received_succ,cumul_received_unsucc,last_15_times_pressured,last_15_pressured_succ,last_15_pressured_unsucc,cumul_times_pressured,cumul_pressured_succ,cumul_pressured_unsucc,last_15_pressured_success_rate,cumul_pressured_success_rate,last_15_pressures_applied,last_15_pressures_won,last_15_pressures_lost,cumul_pressures_applied,cumul_pressures_won,cumul_pressures_lost,last_15_pressure_success_rate,cumul_pressure_success_rate,last15_top_sprint_count,last15_top_hsr_count,last15_middle_sprint_count,last15_middle_hsr_count,last15_bottom_sprint_count,last15_bottom_hsr_count,top_sprint_distance,top_hsr_distance,last15_unique_run_possessions,possessions_with_2plus_runs,possessions_with_2plus_top_runs,possessions_with_sprint_and_hsr,cumul_top_sprint_count,cumul_top_hsr_count,cumul_middle_sprint_count,cumul_middle_hsr_count,cumul_bottom_sprint_count,cumul_bottom_hsr_count,cumul_unique_run_possessions,cumul_top_run_share,cumul_middle_run_share,cumul_bottom_run_share,cumul_top_sprint_share,cumul_top_hsr_share,cumul_bottom_sprint_share,last15_top_run_share,last15_top_sprint_share,distance_per_run,distance_per_possession,top_distance_share,sprint_distance_share,avg_top_sprint_distance,runs_per_possession,sprints_per_possession,top_runs_per_possession,share_of_possessions_with_top_run,share_of_possessions_with_sprint,top_run_repeat_possession_rate,last_15_shots_total,last_15_shots_special,last_15_shots_set_play,last_15_shots_blocked,last_15_shots_under_pressure,cumul_shots_total,cumul_shots_special,cumul_shots_set_play,cumul_shots_blocked,cumul_shots_under_pressure,last_15_shots_under_pressure_rate,cumul_shots_under_pressure_rate
0.01785670907388937,-0.20631319445336066,-0.06851890573152938,0.06960943339479782,0.004710550793991653,-0.009625159741868521,-0.018113649295272472,-0.0511127256402891,-0.05061733102107436,-0.025585153393974082,-0.010683781614398835,-0.0025001953973405855,-0.0019639660133103946,0.0008973655048869786,0.008957668859409127,-0.021182415142513213,-0.001961558606786689,0.18972637394842595,-0.2283187314971866,-0.0007772054157421091,0.0020193771853834167,-0.007506676944776611,-0.007268282927353286,0.006800647424777182,0.001703481303933733,0.0006696601285554572,0.029584738984569144,0.054000559161031525,-0.018686998327339693,-0.10250881579577914,-0.03896478508315124,-0.1424705659205459,-0.021461153912386174,-0.0001047402652374879,-0.025469096366434414,-0.015653669475183787,0.08786842868688433,-0.04289090900103135,-0.055491587584425975,0.39637453056409117,-0.015984329819567933,-0.03278633270993141,-0.025391390743985328,-0.0231806542604353,-0.034519082988076044,0.027349979489372376,-0.012495910774907077,-0.10229984315038522,-0.00030231253429872186,0.0017884790616386169,-0.008270825461950269,-0.010755508599578422,0.0021146171608709195,-0.004247934256550051,-0.005850102527219271,0.017105226916081056,-0.1399014045255557,-0.06959322649487713,-0.011149404707384887,-0.028926867985746285,-0.0003141989206103733,0.02813060203693363,0.015821370845090707,-0.002424858044967358,-0.02765465314588352,-0.06387860750322388,-0.38994099003572225,-0.04893160288148837,-0.13914658323720025,-0.07961683149941158,0.06376022860041136,-0.15816009678852977,-0.03369133217060815,-0.01090971145587833,-0.0020849392321949426,-0.16252341049829375,-0.11086130510786481,-0.07913864260143087,-0.0023958191596736506,-0.022089927500219084,0.0027097203418839266,0.0028615686127956533,0.004487005131781985,-0.10453567965406321,-0.0014604433292848312,0.004464838913281896,-9.436617368863196e-05,0.0005704033324840334,0.0,-0.0001226713985122072,-0.0036398731258872673,-0.0028495081304707884,-0.012513817958495106,-0.0054414440293265995,0.0381540153932073,-0.0031837175192028994,-0.0013516873078892862,-0.052143247135802664
0.017974539362292753,-0.20631319445336066,-0.06851890573152938,0.06960943339479782,0.004710550793991653,-0.009625159741868521,-0.018113649295272472,-0.0511127256402891,-0.031210551590246483,-0.028722879135522468,-0.010683781614398835,-0.0024756365206855227,-0.0019639660133103946,0.0008973655048869786,0.008957668859409127,-0.021182415142513213,-0.001961558606786689,0.18972637394842595,-0.2283187314971866,-0.0007772054157421091,0.0020193771853834167,-0.007506676944776611,-0.007268282927353286,0.006800647424777182,0.001703481303933733,0.0006696601285554572,0.029584738984569144,0.019049555627649355,-0.018686998327339693,0.06414155907393951,-0.03890703878050459,-0.15173242682898258,-0.021461153912386174,-2.0897992077862975e-05,-0.024408366374728825,-0.015653669475183787,0.08777407386812208,-0.0428757476827289,-0.06658302024115846,0.39637453056409117,-0.015984329819567933,-0.03278633270993141,-0.025391390743985328,-0.0231806542604353,-0.034519082988076044,0.027349979489372376,-0.012495910774907077,-0.1068759717838423,-0.00030231253429872186,0.0017884790616386169,-0.008270825461950269,-0.010811195677205657,0.0021146171608709195,-0.004247934256550051,-0.0055588940935792745,0.017105226916081056,-0.15515421660286263,-0.06959322649487713,-0.011149404707384887,-0.028926867985746285,-0.0003141989206103733,0.02813060203693363,0.015552045487575527,-0.002424858044967358,-0.02765465314588352,-0.06387860750322388,-0.38994099003572225,-0.04982282835033357,-0.13914658323720025,-0.07860879043393323,0.06376022860041136,-0.15816009678852977,-0.03369133217060815,-0.00727289717317285,-0.0020849392321949426,-0.17412461349197839,-0.11086130510786481,-0.07968976173837901,-0.0023958191596736506,-0.02209295601010991,0.0027097203418839266,0.0028615686127956533,0.004487005131781985,-0.10453567965406321,-0.0014604433292848312,0.004464838913281896,-9.436617368863196e-05,0.0005704033324840334,0.0,-0.0001226713985122072,-0.0036398731258872673,-0.0028495081304707884,-0.012513817958495106,-0.005384094280529724,0.0381540153932073,-0.0031837175192028994,-0.0013516873078892862,-0.05156466615735275
-0.015451155557079373,-0.18813401228717663,-0.17227685206855436,0.10982430459587347,0.012802412791838219,0.0018422099555857046,-0.01583767961171161,0.012846728762420226,-0.30177622111726715,-0.03701902396665597,-0.009156915806104267,-0.0022157486965423043,-0.0019381358647465195,-0.001200500375220042,0.009360681992971166,-0.04115828425020726,0.012563012270168995,-0.15560052394233936,-0.0819652644033036,-0.00032563208199364046,0.0016336071178461595,-0.004145145765474321,-0.007697829823293424,0.004060932820651186,0.0027917772681231726,0.007491530010284354,0.0329102193171893,-0.012146991465605028,-0.02417103719503523,-0.06962445808208179,-0.04338543598526593,-0.28620120958803313,-0.020228679293800712,0.0011375089316277075,-0.031111824844267593,-0.00036136474216396785,0.07611301680025578,0.019430157863694408,-0.11479581719834063,0.6074231084629902,-0.03786071076350507,-0.04716453604987159,-0.03077239104392746,-0.01934281227027253,-0.03196601851823001,0.04118307402813625,-0.017542166018885242,-0.09921322958193793,0.0016128740476268812,0.0011970777512432538,-0.0043266242195725115,-0.01747917117620173,0.005576703559740869,0.006349749974302727,0.015764807835486817,0.01507069182688427,0.006261126802392504,-0.015021348271696704,-0.014025650455283149,0.015117952681009485,-0.0003141989206103733,0.03018591383955565,0.009441611255964325,0.00928815922983064,-0.05569378884847986,-0.05875222119358425,-0.21635950649691424,-0.04103098852935324,0.10447601495856633,0.05276094867578794,0.06879942572344347,-0.14602866349762908,-0.07791992849708763,0.009352777041012679,-0.0020849392321949426,-0.023702233645728273,-0.11814011668261484,-0.03840509399639524,0.08445576881457663,-0.023343062592619784,-0.0006454896516275945,0.0007745061424074956,0.004596142762604788,-0.10247652412964814,0.004585209175509285,0.002276644429934194,-8.852353446728074e-05,0.0005704033324840334,0.0,-0.00010980165385008063,-0.0036378252506368337,-0.0027971677193017884,-0.0066976947244038266,-0.0024664848370360135,0.039864042242823465,-0.0021532218515774118,-0.0013516873078892862,-0.05623359301807307
-0.017751394184618675,-0.18862901489205336,-0.17227685206855436,0.10634059761210654,0.008302531233470432,0.005619819752962678,-0.021964244236270202,-0.053203149063149116,-0.07322957676307841,-0.05540778506143272,-0.01067975955827355,-0.0025001953973405855,-0.0019639660133103946,-0.001200500375220042,0.009360681992971166,-0.021182415142513213,-0.0016365309660866991,-0.16787034619813554,-0.10464642992973645,-0.00032563208199364046,0.0016336071178461595,-0.007506676944776611,-0.007697829823293424,0.005013484495016202,0.0027917772681231726,0.007491530010284354,0.03628530096078438,-0.027095316485513048,-0.021522698880248672,-0.061940998882191685,-0.043614568790476725,-0.7502987361369579,-0.02022337348448266,0.0013196587824962588,-0.030839270368323183,-0.01565878242016629,0.07611301680025578,0.014605453100369427,-0.12032208092268956,0.5847640582557609,-0.0322730585763241,-0.03555166840334477,-0.025304617659910673,-0.01934281227027253,-0.04977726850154871,0.04039957466778311,-0.013094929882430375,-0.09319304657752948,0.0016128740476268812,0.0009657811209133845,-0.007000482130382315,-0.01752579710259758,0.005576703559740869,0.006312607640300969,0.014291396321355265,0.012632688853803004,-0.136919792207775,-0.07364683855030392,-0.014025650455283149,-0.028926867985746285,-0.0003141989206103733,0.03018591383955565,0.009441611255964325,-0.005623820211632653,-0.05663996324806834,-0.05577149989905914,-0.21635950649691424,-0.040103665363201674,0.0851619822007048,0.052795885770724374,0.06879942572344347,-0.14822438105173447,-0.07222715886110548,0.00859038170345068,-0.0020849392321949426,-0.19420588802655464,-0.12055243892455719,-0.04893074197885632,-0.006659183611228285,-0.026472978770304495,-0.0006454896516275945,0.001641463883842712,0.004607901843900884,-0.09375792845705244,-0.0014604433292848312,0.002276644429934194,-9.108495338388617e-05,0.0005704033324840334,0.0,-0.0001042328404619099,-0.0036398731258872673,-0.0028495081304707884,-0.008942959004983079,-0.0024716448775358754,0.04047389702040087,-0.0021532218515774118,-0.0013516873078892862,-0.05713002783697686
-0.017751394184618675,-0.18862901489205336,-0.17227685206855436,0.10634059761210654,0.008302531233470432,0.005619819752962678,-0.021964244236270202,-0.053203149063149116,-0.07322957676307841,-0.05540778506143272,-0.01067975955827355,-0.0025001953973405855,-0.0019639660133103946,-0.001200500375220042,0.008357357113893155,-0.021182415142513213,-0.0016365309660866991,-0.16787034619813554,-0.10464642992973645,-0.00032563208199364046,0.0016336071178461595,-0.007506676944776611,-0.007697829823293424,0.005013484495016202,0.0027917772681231726,0.007491530010284354,0.03628530096078438,-0.0329467467159048,-0.021522698880248672,-0.06318482940656084,-0.044323026172039204,-0.7950745594307793,-0.02022337348448266,0.0013196587824962588,-0.02771636296134015,-0.01565878242016629,0.07611301680025578,0.014605453100369427,-0.12032208092268956,0.5847640582557609,-0.0322730585763241,-0.03555166840334477,-0.025241273828507667,-0.01934281227027253,-0.04977726850154871,0.04039957466778311,-0.013094929882430375,-0.09319304657752948,0.0016128740476268812,0.0009657811209133845,-0.007000482130382315,-0.01752579710259758,0.005576703559740869,0.006312607640300969,0.014291396321355265,0.012632688853803004,-0.136919792207775,-0.07364683855030392,-0.014025650455283149,-0.028926867985746285,-0.0003141989206103733,0.03018591383955565,0.009441611255964325,-0.005623820211632653,-0.05663996324806834,-0.05577149989905914,-0.21635950649691424,-0.040103665363201674,0.0851619822007048,0.052795885770724374,0.06879942572344347,-0.14822438105173447,-0.07222715886110548,0.00859038170345068,-0.0020849392321949426,-0.19420588802655464,-0.12055243892455719,-0.04893074197885632,-0.006659183611228285,-0.026472978770304495,-0.0006454896516275945,0.001641463883842712,0.004607901843900884,-0.09375792845705244,-0.0014604433292848312,0.002276644429934194,-9.108495338388617e-05,0.0005704033324840334,0.0,-0.0001042328404619099,-0.0036398731258872673,-0.0028495081304707884,-0.008942959004983079,-0.0024716448775358754,0.04047389702040087,-0.0021532218515774118,-0.0013516873078892862,-0.05713002783697686
-0.004113651512865325,-0.20869313428602057,-0.07771665838790388,0.04803840126764382,0.015302272666997534,0.0018298016914303024,0.006346177489037055,0.007989183993594145,-0.002324830842674119,-0.007145617397463455,-0.005039495011100435,-0.0013686572056202714,-0.0019381358647465195,0.0009206949574265042,0.0216157225407783,-0.026398078011145833,0.02172152766580817,-0.06023638616222533,-0.2726620725698043,-0.0012665230450340673,0.002924674003965255,-0.0038740580717894677,-0.007840241352417489,0.01721229852906212,0.014515144217350626,0.004238558230019339,0.030358464166943884,0.039064443903281704,-0.007901770398707285,-0.10295637710326871,-0.030909601811826726,-0.31838063309035447,0.040503780372819785,0.00202251571055671,0.03420302924286288,0.006320094968904271,0.0847281986963513,-0.012050657569093227,0.08674626471527226,0.104593206517606,-0.01383497111192829,-0.004992434261821844,-0.02327431899916179,-0.0018819986481188496,-0.032292271016635635,0.04393963610310921,0.023591012116136845,0.49378692081600545,-0.00030407675218113234,0.002868623993604521,0.0021589154485646364,-0.02142381954055379,-0.026949207387221563,-0.029384529470063998,-0.02205523723863557,0.08578340001527913,0.014286208739106293,-0.014489886610491363,-0.011149404707384887,0.014774065165819921,7.02339790582584e-05,0.009650730425900719,0.015537215868915336,0.02648999390624727,0.09728103612906618,0.03670140916677057,-0.17650773898075647,-0.07878176563190249,0.06510859330574666,0.07646360566578064,0.017112079873158964,-0.28230378962702346,0.43042018379913033,0.014323486726088035,-0.003860762298433849,-0.0447684173984706,0.04396884157164681,-0.0032711205731038176,0.020001013863150178,-0.03594635777443472,-0.0006519292420615288,0.0066166465195792185,0.004078092535517001,-0.08946058532579362,0.004585209175509285,-0.00048020939069852274,-9.202943362157575e-05,-0.00025411782044590505,0.0,-6.0763108997270764e-05,-0.004015056590738441,-0.002327939536665923,-0.004984437460097391,0.00022571422487746253,0.02907814940226089,-0.0031837175192028994,-0.0013516873078892862,0.025221132364463505
-0.003916223744172927,-0.21523258893051542,-0.07771665838790388,0.03814772619298351,0.014092134495629982,0.00546701356416246,-0.0016472238183078895,-0.0006265829155438828,-0.029069674612549518,-0.017082854782287844,-0.005057587162293016,-0.0016531039064185528,-0.0019381358647465195,0.0009206949574265042,0.02061239766170029,0.012579866175642742,-0.0018685674578657998,0.0829062554706603,-0.2377139098608539,-0.0012665230450340673,0.0030070444388977185,-0.012582812287845324,-0.005925522409961876,0.01578541624894859,0.014515144217350626,0.0032950066734881442,0.03593326511152483,0.02587211834114991,0.05663014937651632,-0.12008461386713788,-0.005503725261645939,-0.8172570853607997,0.012100559064995886,0.0014170541691399482,-0.018853284114611762,0.0030420567175263704,0.019146385637147625,-0.014734528371530062,0.09130717239864414,0.09502989464959674,-0.011196717238425026,-0.021741222009154935,-0.009766237580206491,-0.0013371486395444727,0.01859624065006374,0.04681319490515509,0.009812568640043992,0.4454141553563847,-0.00030231253429872186,-0.00014603109695023996,-0.0007236116857679144,-0.02145210432155439,0.0023995178718348043,0.01898338380156886,-0.09114533576425865,0.09510959077510152,0.011671452750202168,-0.02015472917821655,-0.011149404707384887,-0.023241426903081824,-0.0017995939168723835,0.009711766980634981,0.01564058199467221,0.05110989811894569,0.09610024950278824,0.03391679889100446,-0.17650773898075647,-0.06677310070117655,0.04784134417604575,0.12298689869989034,0.017112079873158964,-0.28114032199850664,0.38634823549744873,0.014758116225350249,-0.003860762298433849,0.10686775110697132,0.0295601340345806,-0.03235242627922033,-0.0311654054348765,-0.03886802172998572,-0.0013143917491673658,-0.0014012112331565694,0.005663403011704784,-0.0886280128134806,-0.0015505000016108315,0.00019293632355688902,-9.465260908450815e-05,-0.00025411782044590505,0.0,-0.0001042328404619099,-0.004017104465988875,-0.002327939536665923,-0.006149322154353264,0.0007170121761066801,0.030097349444784566,-0.0031837175192028994,-0.0013516873078892862,0.024279760711830686
0.0033253736435518814,-0.20622241420139045,-0.07752316892426253,0.03520960341319086,0.014092134495629982,-0.0045377445834630555,0.006355562558350621,0.01615105544656013,-0.04802913570318637,-0.01592779719946203,-0.003566440874940577,-0.001344098328965208,-0.0019381358647465195,0.0009194061728131934,0.027656361413433698,0.01682651398180452,0.013975954297839006,-0.01179886399522469,-0.14943939448744342,-0.0012665230450340673,0.0032002176804972315,-0.011017594608808455,-0.005925522409961876,0.015704326520314317,0.014515144217350626,0.005822768296931635,0.02830426738510031,-0.02320157154266709,0.05598226277408093,0.061698023829951314,-0.022395297246178565,-0.8377315571482554,-0.0027791037866807563,0.0031270468738638538,-0.02019399065223731,-0.018540367695858255,-0.04666373863535911,-0.02172202498677209,0.04361627919299263,-0.31636935141208794,-0.010099765242180281,0.0819440292809052,-0.024312967594068844,0.020471933764855045,0.024101648114286434,0.04478302603343486,0.019386883877696413,0.30509543268371664,-0.00030231253429872186,0.001656045843276057,0.002691265475995994,-0.021585225667630076,-0.026903041286023246,0.01898338380156886,-0.012401228252153505,0.08332681092133987,0.014351321306641608,-0.020456205289975042,-0.011149404707384887,0.014735970021535066,-0.00034336774311124357,0.013491066101201986,0.006843807781739635,0.052849326800566594,0.10693515845730245,0.04548138926669892,-0.19515460985619004,-0.006499807470177799,0.07002466814018371,0.066026825414131,0.017112079873158964,-0.2810297941417154,0.1608469017849322,0.02885055096064049,-0.003860762298433849,-0.02491156084835776,0.0393926858902365,-0.0051048194350087495,0.01835916405878388,-0.03299064701048502,0.0007488565848576678,0.0006808527130427608,0.008532255091090759,0.07322308232091587,0.004013687001303622,0.00019293632355688902,-9.361712671465053e-05,-0.00025411782044590505,0.0,-6.633192238544152e-05,-0.004015056590738441,-0.002327939536665923,-0.005680901994740161,0.0005156395940216729,0.016770066374668758,-0.0031837175192028994,-0.002869419104992647,0.03039183564134119
0.0032095477313860785,-0.20327106649766982,-0.07771665838790388,0.03813615404683321,0.014092134495629982,0.006276685455424057,-0.0008873384277338724,0.024326619886993348,0.06790745012558791,-0.005113354017184278,-0.00505942982159181,-0.0016531039064185528,-0.0019381358647465195,0.0009206949574265042,0.025460901828728604,-0.0033080691109170467,-0.0022004755295360673,0.06123295087169913,-0.23460275622512944,-0.0012665230450340673,0.0035113882868932616,-0.010146542576648366,-0.008114176007172465,0.015744896785691666,0.014515144217350626,0.016804997744586693,0.04747155363694712,-0.03478693867992011,-0.010196086347988331,-0.0873444791410252,-0.01753921415807989,-0.8591712750272682,-0.0032614232723767174,0.0017717850885799547,-0.018187717488464185,-0.021087988531718706,-0.055579646459656046,-0.005298754588462376,0.09007986934784615,-0.15200996097609062,-0.033603371263444405,0.0062553235137438185,-0.023093682735316805,0.020471933764855045,0.016522516638978208,0.04361662270337342,0.009812568640043992,0.30582782279928167,0.0012822212725202553,-0.0005572916442995248,0.00423192598768319,-0.02265519522344891,0.0023995178718348043,0.01898338380156886,-0.015974835650049528,0.09057781403362583,0.009794672998854954,-0.01683257718987042,-0.011149404707384887,-0.023241426903081824,-0.0017995939168723835,0.012047506041009784,0.01818805829957953,0.06845944728215242,0.13508037484198115,0.03690934698384132,0.026689966850049252,0.00495087697329617,0.07225490965115504,0.12678749691281896,0.01914173336236012,-0.29778929094913675,0.2636609588137452,0.014550960002519112,-0.003860762298433849,0.03689835153242391,0.021797648079221882,-0.007701257975767615,-0.02992327650441094,-0.030970963171258893,-0.011264361773386782,0.01005832533286326,0.005659227827587633,-0.08036689857460684,-0.0014604433292848312,0.00019293632355688902,-9.465260908450815e-05,-0.00025411782044590505,0.0,-9.111995079442452e-05,-0.004017104465988875,-0.002327939536665923,-0.006034467732834048,0.0009495799277273389,0.013517760501545935,-0.003138188790470834,-0.002869419104992647,0.02291321116337668
0.0011100322473013339,-0.191427362533792,-0.06851890573152938,0.036210123385316054,0.014092134495629982,0.006287567265268371,-0.003462806391851865,-0.0022713171938094573,0.07399355882022805,-0.005113354017184278,-0.00505942982159181,-0.0025001953973405855,-0.0019381358647465195,0.000914876594916818,0.02493470575528906,-0.030507165824852626,-0.007856947873481117,0.08968159431467915,-0.244141782373835,-0.0012662041166530893,0.0037040356556720623,-0.012067988566913766,-0.008114176007172465,0.015627338945760023,0.014515144217350626,0.016804997744586693,0.04747155363694712,-0.04322341266812219,-0.03349557913256516,-0.09810336625352109,-0.016675246190846687,-0.8067536143079398,-0.025072173086184927,-0.0007736878622044618,-0.010873385998665358,-0.018986946199295786,-0.06395700296796482,-0.0035872740889103896,-0.16502403725763207,-0.1506591226104313,-0.027660711040700236,-0.025930869471240105,-0.02062027615568747,0.020471933764855045,0.017431224585970313,0.0427620830690688,-0.00971715135354883,0.3154101515609325,0.0012822212725202553,0.0011304991066322264,0.00046357641412251904,-0.024560726874045518,0.0023117398146911667,-0.047294873843336645,-0.021480222082367804,0.09395948874864715,0.014286208739106293,-0.015610852354030591,-0.011149404707384887,-0.023241426903081824,-0.0017995939168723835,0.012805322010791553,0.01792010067118072,0.06817197409299779,0.1349786532072541,0.03690934698384132,0.028439689397850795,-0.00235693200720434,0.05163215369200148,0.1268393128188125,0.015212198201931933,-0.29223621324692634,0.2597653602908956,0.014140436673752824,-0.003860762298433849,-0.06761588199397944,0.024625927135532577,-0.033117058577466094,-0.02687622010589001,-0.03605040646364072,-0.008214815571340921,0.007064876729870818,0.004085676432695947,-0.08036689857460684,-0.0014604433292848312,0.0001984346922063208,-9.202943362157575e-05,0.0005704033324840334,0.0,-7.387599866475614e-05,-0.004017104465988875,-0.002327939536665923,-0.009469227571560344,0.0009495799277273389,0.01353008488439684,-0.003138188790470834,-0.002869419104992647,0.02291321116337668
